Data set contains 2000 examples.
[forest size], [trialNum], [training error], [cross-set error]
411, 0, 1.885714, 25.200000
411, 1, 1.885714, 24.400000
411, 2, 2.000000, 21.200000
411, 3, 2.057143, 18.000000
411, 4, 2.114286, 21.200000
411, 5, 2.000000, 19.200000
411, 6, 2.057143, 26.000000
411, 7, 2.228571, 20.800000
411, 8, 1.828571, 22.400000
411, 9, 2.171429, 24.400000
411, 10, 2.342857, 22.800000
411, 11, 1.942857, 20.000000
411, 12, 1.885714, 22.000000
411, 13, 2.228571, 22.800000
411, 14, 2.057143, 24.000000
411, 15, 2.000000, 18.800000
411, 16, 2.285714, 18.800000
411, 17, 2.057143, 21.600000
411, 18, 2.057143, 23.200000
411, 19, 2.228571, 18.800000
416, 0, 2.000000, 23.200000
416, 1, 2.342857, 20.800000
416, 2, 1.771429, 24.400000
416, 3, 2.228571, 19.600000
416, 4, 2.000000, 24.000000
416, 5, 2.057143, 17.600000
416, 6, 2.000000, 20.800000
416, 7, 1.942857, 18.400000
416, 8, 1.771429, 21.600000
416, 9, 2.114286, 18.800000
416, 10, 2.171429, 23.200000
416, 11, 2.057143, 22.400000
416, 12, 2.000000, 23.600000
416, 13, 2.000000, 19.600000
416, 14, 2.057143, 18.000000
416, 15, 2.285714, 18.800000
416, 16, 2.000000, 18.000000
416, 17, 2.114286, 23.600000
416, 18, 2.057143, 19.200000
416, 19, 2.000000, 21.600000
421, 0, 1.771429, 28.400000
421, 1, 1.885714, 18.400000
421, 2, 2.057143, 24.400000
421, 3, 1.942857, 20.800000
421, 4, 2.228571, 16.000000
421, 5, 2.171429, 22.800000
421, 6, 2.000000, 20.400000
421, 7, 1.942857, 18.000000
421, 8, 2.000000, 22.000000
421, 9, 2.000000, 24.400000
421, 10, 2.000000, 23.200000
421, 11, 2.000000, 22.800000
421, 12, 2.285714, 17.200000
421, 13, 1.942857, 22.400000
421, 14, 2.057143, 19.600000
421, 15, 2.114286, 19.600000
421, 16, 2.342857, 18.400000
421, 17, 1.714286, 22.000000
421, 18, 2.057143, 18.800000
421, 19, 2.228571, 22.800000
426, 0, 2.114286, 21.600000
426, 1, 1.885714, 25.200000
426, 2, 2.342857, 21.600000
426, 3, 2.000000, 21.600000
426, 4, 2.171429, 21.200000
426, 5, 1.885714, 24.000000
426, 6, 2.285714, 19.200000
426, 7, 2.228571, 22.800000
426, 8, 2.114286, 26.000000
426, 9, 2.228571, 24.000000
426, 10, 1.942857, 27.200000
426, 11, 2.000000, 22.400000
426, 12, 2.000000, 20.400000
426, 13, 2.000000, 20.800000
426, 14, 2.114286, 20.000000
426, 15, 2.114286, 23.600000
426, 16, 2.057143, 25.600000
426, 17, 2.057143, 22.000000
426, 18, 1.942857, 23.600000
426, 19, 2.000000, 24.000000
431, 0, 1.828571, 25.200000
431, 1, 1.828571, 22.000000
431, 2, 1.942857, 20.000000
431, 3, 2.285714, 20.000000
431, 4, 2.342857, 15.200000
431, 5, 1.885714, 19.600000
431, 6, 2.000000, 24.800000
431, 7, 1.885714, 26.400000
431, 8, 2.171429, 20.800000
431, 9, 2.000000, 19.200000
431, 10, 2.342857, 20.400000
431, 11, 2.000000, 24.800000
431, 12, 2.057143, 22.800000
431, 13, 2.057143, 24.400000
431, 14, 2.114286, 21.600000
431, 15, 1.942857, 22.000000
431, 16, 2.171429, 18.400000
431, 17, 2.114286, 18.800000
431, 18, 2.114286, 21.600000
431, 19, 2.057143, 21.200000
436, 0, 2.114286, 22.000000
436, 1, 2.000000, 22.800000
436, 2, 1.942857, 25.600000
436, 3, 2.114286, 19.200000
436, 4, 2.114286, 20.400000
436, 5, 2.114286, 18.400000
436, 6, 2.000000, 20.400000
436, 7, 2.057143, 19.200000
436, 8, 1.714286, 24.000000
436, 9, 2.000000, 26.400000
436, 10, 2.114286, 23.200000
436, 11, 2.114286, 26.000000
436, 12, 2.228571, 20.400000
436, 13, 1.828571, 23.200000
436, 14, 1.885714, 25.600000
436, 15, 2.000000, 21.600000
436, 16, 2.457143, 15.600000
436, 17, 2.228571, 17.200000
436, 18, 2.114286, 22.800000
436, 19, 2.228571, 20.400000
441, 0, 2.228571, 18.000000
441, 1, 2.228571, 20.400000
441, 2, 2.114286, 21.600000
441, 3, 2.171429, 21.200000
441, 4, 2.057143, 21.600000
441, 5, 2.000000, 22.400000
441, 6, 2.285714, 20.400000
441, 7, 2.400000, 18.000000
441, 8, 2.171429, 18.800000
441, 9, 2.057143, 18.800000
441, 10, 2.057143, 21.600000
441, 11, 2.171429, 17.600000
441, 12, 2.057143, 22.000000
441, 13, 2.114286, 23.200000
441, 14, 1.942857, 21.600000
441, 15, 2.171429, 19.200000
441, 16, 2.000000, 22.000000
441, 17, 2.114286, 22.800000
441, 18, 2.000000, 24.400000
441, 19, 1.885714, 22.800000
446, 0, 2.000000, 20.400000
446, 1, 1.828571, 23.600000
446, 2, 2.228571, 22.000000
446, 3, 2.228571, 21.200000
446, 4, 2.171429, 16.400000
446, 5, 2.171429, 18.000000
446, 6, 2.000000, 19.600000
446, 7, 1.714286, 27.600000
446, 8, 2.171429, 18.400000
446, 9, 2.285714, 22.400000
446, 10, 2.171429, 14.400000
446, 11, 2.114286, 23.200000
446, 12, 1.942857, 22.400000
446, 13, 2.057143, 21.200000
446, 14, 2.114286, 23.600000
446, 15, 2.171429, 24.000000
446, 16, 2.057143, 21.600000
446, 17, 2.114286, 16.000000
446, 18, 2.171429, 20.400000
446, 19, 2.114286, 18.400000
451, 0, 2.057143, 25.200000
451, 1, 2.114286, 22.000000
451, 2, 2.000000, 18.800000
451, 3, 1.942857, 23.600000
451, 4, 2.171429, 22.400000
451, 5, 2.057143, 20.000000
451, 6, 2.000000, 20.000000
451, 7, 2.057143, 21.200000
451, 8, 2.285714, 18.000000
451, 9, 2.285714, 24.400000
451, 10, 2.000000, 19.200000
451, 11, 1.542857, 25.200000
451, 12, 1.942857, 19.600000
451, 13, 2.114286, 18.800000
451, 14, 1.942857, 22.400000
451, 15, 1.771429, 22.400000
451, 16, 2.228571, 23.600000
451, 17, 2.114286, 21.200000
451, 18, 2.171429, 21.200000
451, 19, 2.000000, 19.600000
456, 0, 1.885714, 26.400000
456, 1, 2.057143, 20.000000
456, 2, 2.285714, 18.000000
456, 3, 2.228571, 19.200000
456, 4, 2.000000, 23.200000
456, 5, 2.057143, 18.400000
456, 6, 1.942857, 26.800000
456, 7, 2.114286, 23.200000
456, 8, 2.171429, 20.800000
456, 9, 2.114286, 20.000000
456, 10, 2.000000, 22.800000
456, 11, 2.057143, 21.200000
456, 12, 1.828571, 25.200000
456, 13, 1.885714, 19.600000
456, 14, 2.114286, 18.800000
456, 15, 1.771429, 23.200000
456, 16, 1.942857, 20.800000
456, 17, 2.171429, 20.800000
456, 18, 2.114286, 20.400000
456, 19, 2.000000, 24.800000
461, 0, 2.057143, 18.400000
461, 1, 2.000000, 21.600000
461, 2, 1.942857, 18.800000
461, 3, 1.828571, 23.200000
461, 4, 2.114286, 20.000000
461, 5, 2.057143, 16.800000
461, 6, 2.057143, 23.200000
461, 7, 2.114286, 22.000000
461, 8, 2.057143, 23.200000
461, 9, 2.000000, 25.600000
461, 10, 1.942857, 21.200000
461, 11, 2.057143, 20.800000
461, 12, 1.942857, 22.800000
461, 13, 2.114286, 16.400000
461, 14, 1.828571, 22.400000
461, 15, 2.114286, 21.200000
461, 16, 2.228571, 19.600000
461, 17, 2.057143, 19.200000
461, 18, 2.057143, 21.600000
461, 19, 2.285714, 18.000000
466, 0, 2.057143, 22.000000
466, 1, 1.885714, 22.000000
466, 2, 2.000000, 22.800000
466, 3, 1.942857, 21.200000
466, 4, 2.171429, 22.800000
466, 5, 2.114286, 21.600000
466, 6, 2.285714, 19.600000
466, 7, 2.114286, 23.600000
466, 8, 2.000000, 24.400000
466, 9, 2.171429, 21.200000
466, 10, 2.171429, 18.800000
466, 11, 2.114286, 24.000000
466, 12, 1.942857, 21.600000
466, 13, 2.000000, 23.200000
466, 14, 1.942857, 25.200000
466, 15, 2.000000, 22.000000
466, 16, 1.942857, 25.200000
466, 17, 1.828571, 18.400000
466, 18, 1.828571, 24.800000
466, 19, 2.171429, 20.800000
471, 0, 1.828571, 22.800000
471, 1, 1.714286, 26.400000
471, 2, 2.171429, 20.400000
471, 3, 1.942857, 20.400000
471, 4, 2.114286, 20.000000
471, 5, 1.885714, 17.600000
471, 6, 2.057143, 22.000000
471, 7, 2.228571, 20.000000
471, 8, 2.285714, 18.000000
471, 9, 2.114286, 18.800000
471, 10, 2.057143, 20.000000
471, 11, 2.114286, 20.400000
471, 12, 2.171429, 20.400000
471, 13, 2.171429, 20.400000
471, 14, 2.057143, 20.800000
471, 15, 2.057143, 22.000000
471, 16, 1.885714, 23.600000
471, 17, 1.942857, 22.000000
471, 18, 1.942857, 24.800000
471, 19, 2.114286, 20.400000
476, 0, 2.228571, 22.000000
476, 1, 2.114286, 19.200000
476, 2, 2.171429, 21.600000
476, 3, 2.057143, 20.800000
476, 4, 2.342857, 17.200000
476, 5, 2.057143, 22.400000
476, 6, 2.000000, 19.600000
476, 7, 2.228571, 20.400000
476, 8, 2.285714, 19.200000
476, 9, 2.000000, 22.000000
476, 10, 2.285714, 17.200000
476, 11, 1.885714, 20.000000
476, 12, 2.114286, 24.000000
476, 13, 2.000000, 14.000000
476, 14, 2.171429, 22.400000
476, 15, 2.171429, 25.200000
476, 16, 2.057143, 22.800000
476, 17, 1.828571, 22.000000
476, 18, 2.114286, 17.600000
476, 19, 1.828571, 25.200000
481, 0, 2.171429, 18.000000
481, 1, 2.114286, 20.000000
481, 2, 2.000000, 22.800000
481, 3, 2.114286, 22.000000
481, 4, 1.942857, 19.600000
481, 5, 1.942857, 22.800000
481, 6, 1.885714, 20.400000
481, 7, 1.885714, 21.600000
481, 8, 2.171429, 28.400000
481, 9, 2.000000, 24.000000
481, 10, 1.828571, 24.400000
481, 11, 1.942857, 21.600000
481, 12, 2.171429, 19.600000
481, 13, 2.171429, 22.400000
481, 14, 2.057143, 20.000000
481, 15, 2.114286, 23.200000
481, 16, 2.171429, 23.200000
481, 17, 2.285714, 17.200000
481, 18, 2.457143, 17.600000
481, 19, 2.057143, 19.600000
486, 0, 2.057143, 21.200000
486, 1, 2.000000, 22.400000
486, 2, 2.000000, 21.200000
486, 3, 2.114286, 22.000000
486, 4, 2.057143, 23.200000
486, 5, 1.885714, 18.400000
486, 6, 1.942857, 18.800000
486, 7, 2.114286, 22.400000
486, 8, 1.942857, 22.800000
486, 9, 2.171429, 20.800000
486, 10, 2.000000, 21.200000
486, 11, 2.057143, 20.400000
486, 12, 1.942857, 26.000000
486, 13, 2.000000, 21.600000
486, 14, 1.771429, 20.400000
486, 15, 2.000000, 21.600000
486, 16, 1.885714, 16.400000
486, 17, 2.342857, 21.200000
486, 18, 2.057143, 21.600000
486, 19, 2.000000, 21.600000
491, 0, 2.057143, 22.000000
491, 1, 1.828571, 20.400000
491, 2, 2.228571, 20.400000
491, 3, 1.771429, 23.200000
491, 4, 2.000000, 21.200000
491, 5, 2.114286, 19.200000
491, 6, 2.000000, 20.800000
491, 7, 2.342857, 24.800000
491, 8, 2.171429, 21.600000
491, 9, 2.114286, 23.200000
491, 10, 1.885714, 25.600000
491, 11, 2.114286, 21.200000
491, 12, 2.228571, 22.400000
491, 13, 1.942857, 23.200000
491, 14, 1.942857, 18.800000
491, 15, 2.228571, 21.600000
491, 16, 2.228571, 23.200000
491, 17, 2.114286, 20.000000
491, 18, 1.885714, 25.200000
491, 19, 2.000000, 20.400000
496, 0, 1.885714, 24.000000
496, 1, 1.771429, 25.200000
496, 2, 2.285714, 21.600000
496, 3, 1.714286, 24.000000
496, 4, 2.000000, 20.000000
496, 5, 2.285714, 18.400000
496, 6, 2.000000, 24.000000
496, 7, 2.171429, 18.800000
496, 8, 2.000000, 21.200000
496, 9, 2.171429, 20.400000
496, 10, 2.342857, 16.000000
496, 11, 1.885714, 21.200000
496, 12, 2.000000, 18.400000
496, 13, 1.828571, 23.200000
496, 14, 1.942857, 23.600000
496, 15, 2.228571, 20.400000
496, 16, 1.942857, 22.000000
496, 17, 2.057143, 21.200000
496, 18, 2.171429, 21.600000
496, 19, 2.114286, 17.600000
501, 0, 1.942857, 21.600000
501, 1, 2.000000, 18.400000
501, 2, 2.000000, 24.000000
501, 3, 2.000000, 17.600000
501, 4, 2.228571, 15.200000
501, 5, 2.057143, 24.400000
501, 6, 1.771429, 21.200000
501, 7, 1.942857, 19.600000
501, 8, 2.057143, 19.600000
501, 9, 2.057143, 21.200000
501, 10, 2.400000, 22.000000
501, 11, 2.228571, 19.200000
501, 12, 1.828571, 21.200000
501, 13, 2.171429, 16.800000
501, 14, 1.942857, 20.000000
501, 15, 1.828571, 22.800000
501, 16, 2.171429, 20.000000
501, 17, 2.114286, 17.200000
501, 18, 1.885714, 22.000000
501, 19, 2.057143, 19.600000
506, 0, 2.228571, 19.200000
506, 1, 2.000000, 20.800000
506, 2, 2.114286, 24.400000
506, 3, 2.228571, 19.600000
506, 4, 2.057143, 18.400000
506, 5, 2.114286, 22.800000
506, 6, 2.114286, 21.600000
506, 7, 2.228571, 21.200000
506, 8, 2.285714, 22.000000
506, 9, 2.171429, 15.200000
506, 10, 2.285714, 18.400000
506, 11, 2.228571, 21.600000
506, 12, 2.057143, 22.000000
506, 13, 1.942857, 22.000000
506, 14, 1.942857, 19.600000
506, 15, 2.057143, 21.600000
506, 16, 2.171429, 21.600000
506, 17, 1.942857, 22.400000
506, 18, 1.942857, 24.800000
506, 19, 2.114286, 20.000000
511, 0, 2.228571, 23.600000
511, 1, 1.828571, 20.400000
511, 2, 2.228571, 23.600000
511, 3, 2.171429, 18.800000
511, 4, 2.114286, 21.200000
511, 5, 2.057143, 17.600000
511, 6, 2.228571, 20.800000
511, 7, 1.942857, 20.800000
511, 8, 1.942857, 20.400000
511, 9, 2.000000, 21.200000
511, 10, 2.000000, 21.600000
511, 11, 1.942857, 22.000000
511, 12, 1.942857, 21.600000
511, 13, 2.114286, 22.800000
511, 14, 2.171429, 22.800000
511, 15, 2.057143, 20.800000
511, 16, 2.171429, 21.600000
511, 17, 2.057143, 19.200000
511, 18, 1.714286, 24.000000
511, 19, 2.228571, 15.600000
516, 0, 2.114286, 19.600000
516, 1, 2.114286, 25.200000
516, 2, 2.000000, 19.200000
516, 3, 2.285714, 19.600000
516, 4, 2.171429, 16.800000
516, 5, 2.057143, 20.400000
516, 6, 2.171429, 23.200000
516, 7, 2.057143, 20.400000
516, 8, 2.000000, 19.600000
516, 9, 2.057143, 25.600000
516, 10, 2.057143, 21.600000
516, 11, 2.114286, 18.800000
516, 12, 2.228571, 16.000000
516, 13, 1.885714, 23.200000
516, 14, 2.114286, 18.400000
516, 15, 2.171429, 18.000000
516, 16, 2.114286, 20.800000
516, 17, 2.171429, 16.800000
516, 18, 1.942857, 17.200000
516, 19, 2.228571, 22.000000
521, 0, 2.400000, 19.600000
521, 1, 2.228571, 23.600000
521, 2, 2.171429, 18.800000
521, 3, 2.114286, 21.200000
521, 4, 1.885714, 20.800000
521, 5, 2.228571, 19.600000
521, 6, 2.000000, 22.800000
521, 7, 2.114286, 21.200000
521, 8, 1.942857, 22.400000
521, 9, 2.057143, 22.800000
521, 10, 2.228571, 23.600000
521, 11, 2.171429, 22.400000
521, 12, 2.114286, 22.400000
521, 13, 2.171429, 18.400000
521, 14, 2.114286, 22.800000
521, 15, 2.114286, 18.400000
521, 16, 2.114286, 20.800000
521, 17, 2.057143, 22.400000
521, 18, 2.171429, 22.000000
521, 19, 1.828571, 23.600000
526, 0, 2.114286, 22.000000
526, 1, 1.942857, 26.800000
526, 2, 2.057143, 20.000000
526, 3, 2.114286, 21.200000
526, 4, 2.057143, 20.800000
526, 5, 2.228571, 23.600000
526, 6, 2.000000, 22.000000
526, 7, 2.000000, 18.400000
526, 8, 2.114286, 20.800000
526, 9, 2.285714, 18.800000
526, 10, 1.885714, 25.600000
526, 11, 2.400000, 18.800000
526, 12, 1.942857, 19.600000
526, 13, 2.171429, 24.400000
526, 14, 1.885714, 24.400000
526, 15, 2.171429, 22.400000
526, 16, 2.114286, 16.000000
526, 17, 2.000000, 24.800000
526, 18, 2.057143, 24.000000
526, 19, 2.114286, 21.200000
531, 0, 2.228571, 22.000000
531, 1, 2.057143, 22.800000
531, 2, 2.000000, 24.000000
531, 3, 2.057143, 17.600000
531, 4, 1.885714, 28.000000
531, 5, 2.057143, 24.800000
531, 6, 2.114286, 20.400000
531, 7, 2.228571, 22.000000
531, 8, 2.285714, 22.000000
531, 9, 2.171429, 20.800000
531, 10, 1.942857, 19.600000
531, 11, 1.885714, 23.200000
531, 12, 2.171429, 18.400000
531, 13, 1.942857, 18.400000
531, 14, 2.057143, 19.600000
531, 15, 2.171429, 22.400000
531, 16, 2.285714, 21.600000
531, 17, 2.057143, 24.800000
531, 18, 1.771429, 22.800000
531, 19, 2.000000, 22.000000
536, 0, 2.000000, 17.600000
536, 1, 2.057143, 23.200000
536, 2, 2.114286, 22.000000
536, 3, 1.885714, 20.800000
536, 4, 2.285714, 22.000000
536, 5, 2.057143, 21.200000
536, 6, 2.228571, 20.000000
536, 7, 2.057143, 20.000000
536, 8, 1.657143, 31.600000
536, 9, 2.000000, 22.400000
536, 10, 2.114286, 20.000000
536, 11, 2.114286, 20.000000
536, 12, 1.885714, 19.600000
536, 13, 2.057143, 22.400000
536, 14, 1.714286, 21.200000
536, 15, 2.171429, 22.000000
536, 16, 1.828571, 23.200000
536, 17, 2.114286, 19.600000
536, 18, 2.057143, 20.800000
536, 19, 2.285714, 23.600000
541, 0, 2.000000, 20.800000
541, 1, 2.228571, 24.000000
541, 2, 1.942857, 24.800000
541, 3, 1.885714, 26.000000
541, 4, 1.885714, 23.600000
541, 5, 2.285714, 18.400000
541, 6, 2.171429, 24.000000
541, 7, 2.057143, 18.800000
541, 8, 2.057143, 20.800000
541, 9, 2.057143, 22.400000
541, 10, 2.171429, 23.600000
541, 11, 2.114286, 18.800000
541, 12, 1.828571, 24.400000
541, 13, 1.657143, 25.200000
541, 14, 1.828571, 26.000000
541, 15, 2.057143, 22.000000
541, 16, 2.000000, 24.400000
541, 17, 2.057143, 18.000000
541, 18, 1.942857, 21.200000
541, 19, 2.000000, 22.800000
546, 0, 2.057143, 19.600000
546, 1, 2.114286, 25.200000
546, 2, 2.171429, 18.800000
546, 3, 1.942857, 23.600000
546, 4, 2.000000, 20.400000
546, 5, 2.057143, 21.600000
546, 6, 2.114286, 20.000000
546, 7, 2.228571, 21.200000
546, 8, 2.285714, 17.600000
546, 9, 2.057143, 25.200000
546, 10, 2.057143, 20.000000
546, 11, 2.114286, 20.800000
546, 12, 2.114286, 18.800000
546, 13, 1.942857, 21.200000
546, 14, 1.885714, 23.600000
546, 15, 2.057143, 19.600000
546, 16, 1.942857, 23.200000
546, 17, 2.114286, 24.400000
546, 18, 1.942857, 22.000000
546, 19, 2.000000, 21.200000
551, 0, 2.400000, 20.800000
551, 1, 2.000000, 22.800000
551, 2, 2.342857, 19.200000
551, 3, 2.114286, 24.400000
551, 4, 1.771429, 22.000000
551, 5, 1.885714, 19.600000
551, 6, 1.942857, 20.000000
551, 7, 1.771429, 25.200000
551, 8, 2.114286, 21.600000
551, 9, 2.000000, 21.600000
551, 10, 2.057143, 22.800000
551, 11, 2.342857, 18.000000
551, 12, 2.114286, 25.600000
551, 13, 1.885714, 20.000000
551, 14, 2.000000, 20.000000
551, 15, 1.942857, 22.400000
551, 16, 2.057143, 17.200000
551, 17, 2.114286, 21.600000
551, 18, 2.114286, 22.800000
551, 19, 1.714286, 24.000000
556, 0, 1.942857, 20.000000
556, 1, 2.057143, 22.000000
556, 2, 1.942857, 22.000000
556, 3, 1.885714, 14.800000
556, 4, 2.000000, 22.400000
556, 5, 2.114286, 18.400000
556, 6, 2.000000, 22.000000
556, 7, 2.171429, 20.000000
556, 8, 2.114286, 22.800000
556, 9, 2.114286, 21.600000
556, 10, 2.114286, 18.800000
556, 11, 2.114286, 22.800000
556, 12, 2.114286, 21.200000
556, 13, 2.228571, 20.400000
556, 14, 2.000000, 19.600000
556, 15, 2.285714, 16.400000
556, 16, 2.228571, 20.400000
556, 17, 2.171429, 16.800000
556, 18, 2.171429, 24.400000
556, 19, 1.885714, 22.000000
561, 0, 1.828571, 23.200000
561, 1, 2.114286, 23.200000
561, 2, 1.942857, 22.000000
561, 3, 2.342857, 16.400000
561, 4, 2.114286, 23.200000
561, 5, 1.885714, 22.400000
561, 6, 2.114286, 24.800000
561, 7, 2.114286, 24.800000
561, 8, 2.057143, 23.600000
561, 9, 1.942857, 20.000000
561, 10, 2.000000, 18.800000
561, 11, 2.171429, 19.600000
561, 12, 2.057143, 18.000000
561, 13, 2.114286, 18.000000
561, 14, 2.228571, 21.600000
561, 15, 2.171429, 24.800000
561, 16, 2.057143, 17.600000
561, 17, 2.171429, 20.800000
561, 18, 2.114286, 21.600000
561, 19, 2.114286, 22.400000
566, 0, 2.057143, 17.200000
566, 1, 1.828571, 22.000000
566, 2, 2.057143, 24.000000
566, 3, 2.000000, 21.600000
566, 4, 2.171429, 22.000000
566, 5, 2.057143, 20.800000
566, 6, 2.057143, 22.800000
566, 7, 2.171429, 18.400000
566, 8, 2.000000, 22.000000
566, 9, 1.942857, 24.800000
566, 10, 2.171429, 19.600000
566, 11, 1.885714, 22.800000
566, 12, 2.114286, 19.200000
566, 13, 2.171429, 21.200000
566, 14, 2.000000, 20.800000
566, 15, 1.828571, 19.200000
566, 16, 2.342857, 22.800000
566, 17, 2.000000, 20.400000
566, 18, 1.942857, 21.600000
566, 19, 2.171429, 22.000000
571, 0, 1.942857, 24.800000
571, 1, 2.171429, 20.800000
571, 2, 2.114286, 20.800000
571, 3, 2.228571, 18.400000
571, 4, 1.714286, 20.400000
571, 5, 2.171429, 18.400000
571, 6, 2.114286, 19.600000
571, 7, 1.828571, 22.400000
571, 8, 2.000000, 22.000000
571, 9, 2.057143, 24.400000
571, 10, 1.885714, 20.400000
571, 11, 2.171429, 23.200000
571, 12, 1.942857, 20.800000
571, 13, 2.228571, 20.000000
571, 14, 2.000000, 24.800000
571, 15, 2.342857, 17.200000
571, 16, 2.000000, 19.200000
571, 17, 2.114286, 17.200000
571, 18, 1.828571, 22.000000
571, 19, 2.171429, 23.600000
576, 0, 2.171429, 19.600000
576, 1, 1.828571, 26.800000
576, 2, 1.942857, 18.800000
576, 3, 2.114286, 20.800000
576, 4, 1.885714, 25.200000
576, 5, 2.114286, 21.600000
576, 6, 1.885714, 20.000000
576, 7, 2.000000, 22.000000
576, 8, 2.171429, 21.200000
576, 9, 2.228571, 22.800000
576, 10, 1.828571, 24.000000
576, 11, 2.000000, 21.200000
576, 12, 1.771429, 20.800000
576, 13, 2.114286, 20.800000
576, 14, 2.285714, 14.000000
576, 15, 1.942857, 18.800000
576, 16, 2.114286, 20.000000
576, 17, 1.885714, 22.800000
576, 18, 2.114286, 24.800000
576, 19, 1.714286, 21.200000
581, 0, 2.114286, 16.800000
581, 1, 2.114286, 23.200000
581, 2, 2.285714, 18.800000
581, 3, 2.285714, 22.000000
581, 4, 2.228571, 18.000000
581, 5, 2.000000, 22.800000
581, 6, 2.285714, 15.600000
581, 7, 2.171429, 22.800000
581, 8, 1.828571, 22.400000
581, 9, 2.000000, 18.400000
581, 10, 2.057143, 22.400000
581, 11, 2.057143, 15.600000
581, 12, 1.828571, 20.400000
581, 13, 2.171429, 15.600000
581, 14, 2.057143, 24.800000
581, 15, 1.885714, 22.800000
581, 16, 2.171429, 19.200000
581, 17, 2.057143, 24.400000
581, 18, 1.885714, 24.400000
581, 19, 2.228571, 24.400000
586, 0, 2.000000, 24.000000
586, 1, 2.000000, 18.800000
586, 2, 1.885714, 22.800000
586, 3, 2.171429, 20.800000
586, 4, 2.285714, 20.000000
586, 5, 2.000000, 24.400000
586, 6, 1.942857, 23.600000
586, 7, 2.171429, 26.400000
586, 8, 2.114286, 19.600000
586, 9, 2.057143, 23.600000
586, 10, 2.285714, 16.000000
586, 11, 1.885714, 18.000000
586, 12, 2.171429, 19.600000
586, 13, 2.285714, 25.200000
586, 14, 2.114286, 18.000000
586, 15, 2.342857, 23.200000
586, 16, 2.057143, 18.000000
586, 17, 2.114286, 19.600000
586, 18, 2.057143, 20.800000
586, 19, 2.057143, 24.000000
591, 0, 2.228571, 22.000000
591, 1, 2.114286, 23.600000
591, 2, 2.114286, 19.600000
591, 3, 2.000000, 20.800000
591, 4, 2.171429, 17.200000
591, 5, 1.885714, 22.800000
591, 6, 2.114286, 18.400000
591, 7, 2.171429, 24.000000
591, 8, 2.114286, 22.400000
591, 9, 2.000000, 20.800000
591, 10, 1.771429, 25.200000
591, 11, 2.342857, 20.400000
591, 12, 2.057143, 19.600000
591, 13, 2.285714, 20.800000
591, 14, 1.885714, 22.400000
591, 15, 2.171429, 16.800000
591, 16, 2.057143, 26.400000
591, 17, 1.828571, 20.000000
591, 18, 2.057143, 20.800000
591, 19, 2.228571, 22.800000
596, 0, 2.114286, 20.400000
596, 1, 2.457143, 20.800000
596, 2, 2.057143, 20.800000
596, 3, 2.057143, 20.400000
596, 4, 2.114286, 22.400000
596, 5, 2.057143, 22.800000
596, 6, 1.885714, 23.600000
596, 7, 2.285714, 22.000000
596, 8, 1.885714, 21.600000
596, 9, 2.000000, 19.200000
596, 10, 2.000000, 20.000000
596, 11, 1.828571, 20.400000
596, 12, 1.942857, 22.400000
596, 13, 2.228571, 18.800000
596, 14, 2.000000, 18.400000
596, 15, 2.114286, 20.800000
596, 16, 2.228571, 18.000000
596, 17, 2.057143, 24.400000
596, 18, 1.885714, 21.600000
596, 19, 2.285714, 24.400000
601, 0, 2.057143, 20.000000
601, 1, 1.942857, 22.800000
601, 2, 2.285714, 23.200000
601, 3, 1.828571, 24.000000
601, 4, 2.228571, 21.200000
601, 5, 2.114286, 23.600000
601, 6, 2.114286, 19.600000
601, 7, 1.828571, 21.200000
601, 8, 2.171429, 20.800000
601, 9, 2.057143, 21.200000
601, 10, 2.057143, 18.400000
601, 11, 2.228571, 22.000000
601, 12, 2.057143, 24.800000
601, 13, 2.114286, 16.400000
601, 14, 1.828571, 24.400000
601, 15, 2.285714, 14.800000
601, 16, 1.885714, 21.600000
601, 17, 2.114286, 18.400000
601, 18, 1.885714, 23.200000
601, 19, 1.828571, 24.800000
606, 0, 2.114286, 19.200000
606, 1, 1.828571, 22.800000
606, 2, 2.057143, 16.400000
606, 3, 1.828571, 24.800000
606, 4, 2.171429, 21.600000
606, 5, 2.228571, 24.000000
606, 6, 2.057143, 21.600000
606, 7, 2.228571, 19.600000
606, 8, 1.885714, 20.000000
606, 9, 2.114286, 20.400000
606, 10, 2.228571, 18.400000
606, 11, 2.000000, 21.600000
606, 12, 2.171429, 22.400000
606, 13, 1.771429, 18.000000
606, 14, 2.228571, 22.400000
606, 15, 2.285714, 18.000000
606, 16, 2.057143, 27.200000
606, 17, 2.057143, 23.200000
606, 18, 2.057143, 20.800000
606, 19, 1.885714, 26.000000
611, 0, 2.000000, 22.800000
611, 1, 2.057143, 19.200000
611, 2, 2.114286, 19.600000
611, 3, 2.000000, 21.600000
611, 4, 2.114286, 24.800000
611, 5, 2.057143, 20.000000
611, 6, 1.885714, 21.200000
611, 7, 2.000000, 22.000000
611, 8, 2.285714, 21.600000
611, 9, 2.057143, 22.000000
611, 10, 1.714286, 26.400000
611, 11, 2.114286, 19.600000
611, 12, 1.828571, 21.200000
611, 13, 2.285714, 23.600000
611, 14, 1.942857, 20.000000
611, 15, 2.000000, 20.000000
611, 16, 2.000000, 24.800000
611, 17, 2.228571, 19.600000
611, 18, 2.057143, 25.200000
611, 19, 2.057143, 19.600000
616, 0, 2.000000, 17.600000
