Data set contains 1000 examples.
[forest size], [trialNum], [training error], [cross-set error]
411, 0, 0.000000, 4.800000
411, 1, 0.000000, 7.200000
411, 2, 0.000000, 5.600000
411, 3, 0.000000, 3.200000
411, 4, 0.000000, 0.800000
411, 5, 0.000000, 12.000000
411, 6, 0.000000, 2.400000
411, 7, 0.000000, 8.000000
411, 8, 0.000000, 5.600000
411, 9, 0.000000, 4.000000
411, 10, 0.000000, 3.200000
411, 11, 0.000000, 4.000000
411, 12, 0.000000, 4.800000
411, 13, 0.000000, 3.200000
411, 14, 0.000000, 7.200000
411, 15, 0.000000, 3.200000
411, 16, 0.000000, 3.200000
411, 17, 0.000000, 2.400000
411, 18, 0.000000, 2.400000
411, 19, 0.000000, 6.400000
416, 0, 0.000000, 6.400000
416, 1, 0.000000, 2.400000
416, 2, 0.000000, 5.600000
416, 3, 0.000000, 4.800000
416, 4, 0.000000, 2.400000
416, 5, 0.000000, 7.200000
416, 6, 0.000000, 4.000000
416, 7, 0.000000, 3.200000
416, 8, 0.000000, 8.000000
416, 9, 0.000000, 4.800000
416, 10, 0.000000, 9.600000
416, 11, 0.000000, 0.800000
416, 12, 0.000000, 5.600000
416, 13, 0.000000, 3.200000
416, 14, 0.000000, 4.000000
416, 15, 0.000000, 3.200000
416, 16, 0.000000, 5.600000
416, 17, 0.000000, 6.400000
416, 18, 0.000000, 10.400000
416, 19, 0.000000, 4.800000
421, 0, 0.000000, 8.800000
421, 1, 0.000000, 2.400000
421, 2, 0.000000, 4.800000
421, 3, 0.000000, 8.000000
421, 4, 0.000000, 5.600000
421, 5, 0.000000, 8.000000
421, 6, 0.000000, 7.200000
421, 7, 0.000000, 3.200000
421, 8, 0.000000, 4.000000
421, 9, 0.000000, 6.400000
421, 10, 0.000000, 8.800000
421, 11, 0.000000, 5.600000
421, 12, 0.000000, 4.800000
421, 13, 0.000000, 4.000000
421, 14, 0.000000, 4.000000
421, 15, 0.000000, 4.000000
421, 16, 0.000000, 4.000000
421, 17, 0.000000, 3.200000
421, 18, 0.000000, 4.000000
421, 19, 0.000000, 5.600000
426, 0, 0.000000, 2.400000
426, 1, 0.000000, 6.400000
426, 2, 0.000000, 3.200000
426, 3, 0.000000, 8.000000
426, 4, 0.000000, 5.600000
426, 5, 0.000000, 5.600000
426, 6, 0.000000, 4.000000
426, 7, 0.000000, 7.200000
426, 8, 0.000000, 4.000000
426, 9, 0.000000, 1.600000
426, 10, 0.000000, 0.800000
426, 11, 0.000000, 2.400000
426, 12, 0.000000, 8.800000
426, 13, 0.000000, 8.000000
426, 14, 0.000000, 3.200000
426, 15, 0.000000, 8.000000
426, 16, 0.000000, 6.400000
426, 17, 0.000000, 4.000000
426, 18, 0.000000, 4.800000
426, 19, 0.000000, 4.800000
431, 0, 0.000000, 7.200000
431, 1, 0.000000, 4.800000
431, 2, 0.000000, 0.800000
431, 3, 0.000000, 6.400000
431, 4, 0.000000, 5.600000
431, 5, 0.000000, 4.800000
431, 6, 0.000000, 4.800000
431, 7, 0.000000, 8.000000
431, 8, 0.000000, 5.600000
431, 9, 0.000000, 5.600000
431, 10, 0.000000, 8.000000
431, 11, 0.000000, 6.400000
431, 12, 0.000000, 5.600000
431, 13, 0.000000, 2.400000
431, 14, 0.000000, 3.200000
431, 15, 0.000000, 4.800000
431, 16, 0.000000, 6.400000
431, 17, 0.000000, 3.200000
431, 18, 0.000000, 3.200000
431, 19, 0.000000, 5.600000
436, 0, 0.000000, 3.200000
436, 1, 0.000000, 6.400000
436, 2, 0.000000, 2.400000
436, 3, 0.000000, 1.600000
436, 4, 0.000000, 4.000000
436, 5, 0.000000, 7.200000
436, 6, 0.000000, 3.200000
436, 7, 0.000000, 8.000000
436, 8, 0.000000, 5.600000
436, 9, 0.000000, 4.800000
436, 10, 0.000000, 4.800000
436, 11, 0.000000, 3.200000
436, 12, 0.000000, 4.000000
436, 13, 0.000000, 7.200000
436, 14, 0.000000, 7.200000
436, 15, 0.000000, 6.400000
436, 16, 0.000000, 5.600000
436, 17, 0.000000, 1.600000
436, 18, 0.000000, 4.000000
436, 19, 0.000000, 4.000000
441, 0, 0.000000, 7.200000
441, 1, 0.000000, 8.000000
441, 2, 0.000000, 8.000000
441, 3, 0.000000, 3.200000
441, 4, 0.000000, 3.200000
441, 5, 0.000000, 3.200000
441, 6, 0.000000, 4.000000
441, 7, 0.000000, 4.000000
441, 8, 0.000000, 4.800000
441, 9, 0.000000, 8.000000
441, 10, 0.000000, 6.400000
441, 11, 0.000000, 4.800000
441, 12, 0.000000, 4.000000
441, 13, 0.000000, 3.200000
441, 14, 0.000000, 4.000000
441, 15, 0.000000, 8.000000
441, 16, 0.000000, 1.600000
441, 17, 0.000000, 3.200000
441, 18, 0.000000, 4.800000
441, 19, 0.000000, 3.200000
446, 0, 0.000000, 8.800000
446, 1, 0.000000, 8.000000
446, 2, 0.000000, 2.400000
446, 3, 0.000000, 6.400000
446, 4, 0.000000, 6.400000
446, 5, 0.000000, 2.400000
446, 6, 0.000000, 4.800000
446, 7, 0.000000, 2.400000
446, 8, 0.000000, 6.400000
446, 9, 0.000000, 3.200000
446, 10, 0.000000, 4.800000
446, 11, 0.000000, 5.600000
446, 12, 0.000000, 3.200000
446, 13, 0.000000, 5.600000
446, 14, 0.000000, 2.400000
446, 15, 0.000000, 4.800000
446, 16, 0.000000, 2.400000
446, 17, 0.000000, 2.400000
446, 18, 0.000000, 7.200000
446, 19, 0.000000, 2.400000
451, 0, 0.000000, 6.400000
451, 1, 0.000000, 5.600000
451, 2, 0.000000, 4.800000
451, 3, 0.000000, 4.800000
451, 4, 0.000000, 4.800000
451, 5, 0.000000, 8.800000
451, 6, 0.000000, 4.000000
451, 7, 0.000000, 4.000000
451, 8, 0.000000, 4.800000
451, 9, 0.000000, 4.000000
451, 10, 0.000000, 6.400000
451, 11, 0.000000, 6.400000
451, 12, 0.000000, 8.000000
451, 13, 0.000000, 4.000000
451, 14, 0.000000, 3.200000
451, 15, 0.000000, 4.000000
451, 16, 0.000000, 5.600000
451, 17, 0.000000, 4.000000
451, 18, 0.000000, 4.800000
451, 19, 0.000000, 6.400000
456, 0, 0.000000, 3.200000
456, 1, 0.000000, 12.000000
456, 2, 0.000000, 5.600000
456, 3, 0.000000, 3.200000
456, 4, 0.000000, 3.200000
456, 5, 0.000000, 6.400000
456, 6, 0.000000, 4.800000
456, 7, 0.000000, 5.600000
456, 8, 0.000000, 3.200000
456, 9, 0.000000, 6.400000
456, 10, 0.000000, 3.200000
456, 11, 0.000000, 4.000000
456, 12, 0.000000, 5.600000
456, 13, 0.000000, 4.000000
456, 14, 0.000000, 2.400000
456, 15, 0.000000, 4.800000
456, 16, 0.000000, 4.000000
456, 17, 0.000000, 3.200000
456, 18, 0.000000, 1.600000
456, 19, 0.000000, 3.200000
461, 0, 0.000000, 5.600000
461, 1, 0.000000, 4.800000
461, 2, 0.000000, 4.800000
461, 3, 0.000000, 4.800000
461, 4, 0.000000, 2.400000
461, 5, 0.000000, 5.600000
461, 6, 0.000000, 3.200000
461, 7, 0.000000, 6.400000
461, 8, 0.000000, 5.600000
461, 9, 0.000000, 4.800000
461, 10, 0.000000, 4.000000
461, 11, 0.000000, 4.000000
461, 12, 0.000000, 6.400000
461, 13, 0.000000, 4.800000
461, 14, 0.000000, 2.400000
461, 15, 0.000000, 6.400000
461, 16, 0.000000, 1.600000
461, 17, 0.000000, 4.800000
461, 18, 0.000000, 3.200000
461, 19, 0.000000, 3.200000
466, 0, 0.000000, 8.000000
466, 1, 0.000000, 4.800000
466, 2, 0.000000, 4.800000
466, 3, 0.000000, 4.000000
466, 4, 0.000000, 4.800000
466, 5, 0.000000, 2.400000
466, 6, 0.000000, 3.200000
466, 7, 0.000000, 6.400000
466, 8, 0.000000, 3.200000
466, 9, 0.000000, 6.400000
466, 10, 0.000000, 4.800000
466, 11, 0.000000, 4.000000
466, 12, 0.000000, 1.600000
466, 13, 0.000000, 5.600000
466, 14, 0.000000, 6.400000
466, 15, 0.000000, 2.400000
466, 16, 0.000000, 4.800000
466, 17, 0.000000, 4.800000
466, 18, 0.000000, 3.200000
466, 19, 0.000000, 5.600000
471, 0, 0.000000, 4.000000
471, 1, 0.000000, 5.600000
471, 2, 0.000000, 4.800000
471, 3, 0.000000, 0.800000
471, 4, 0.000000, 7.200000
471, 5, 0.000000, 7.200000
471, 6, 0.000000, 6.400000
471, 7, 0.000000, 3.200000
471, 8, 0.000000, 6.400000
471, 9, 0.000000, 4.000000
471, 10, 0.000000, 4.000000
471, 11, 0.000000, 2.400000
471, 12, 0.000000, 6.400000
471, 13, 0.000000, 4.800000
471, 14, 0.000000, 2.400000
471, 15, 0.000000, 2.400000
471, 16, 0.000000, 4.000000
471, 17, 0.000000, 5.600000
471, 18, 0.000000, 3.200000
471, 19, 0.000000, 5.600000
476, 0, 0.000000, 5.600000
476, 1, 0.000000, 8.000000
476, 2, 0.000000, 5.600000
476, 3, 0.000000, 4.800000
476, 4, 0.000000, 3.200000
476, 5, 0.000000, 5.600000
476, 6, 0.000000, 3.200000
476, 7, 0.000000, 3.200000
476, 8, 0.000000, 3.200000
476, 9, 0.000000, 3.200000
476, 10, 0.000000, 2.400000
476, 11, 0.000000, 2.400000
476, 12, 0.000000, 4.000000
476, 13, 0.000000, 4.000000
476, 14, 0.000000, 4.800000
476, 15, 0.000000, 4.800000
476, 16, 0.000000, 4.800000
476, 17, 0.000000, 2.400000
476, 18, 0.000000, 3.200000
476, 19, 0.000000, 5.600000
481, 0, 0.000000, 6.400000
481, 1, 0.000000, 5.600000
481, 2, 0.000000, 4.800000
481, 3, 0.000000, 4.000000
481, 4, 0.000000, 9.600000
481, 5, 0.000000, 2.400000
481, 6, 0.000000, 5.600000
481, 7, 0.000000, 1.600000
481, 8, 0.000000, 5.600000
481, 9, 0.000000, 4.800000
481, 10, 0.000000, 3.200000
481, 11, 0.000000, 4.000000
481, 12, 0.000000, 5.600000
481, 13, 0.000000, 4.800000
481, 14, 0.000000, 2.400000
481, 15, 0.000000, 4.000000
481, 16, 0.000000, 3.200000
481, 17, 0.000000, 7.200000
481, 18, 0.000000, 4.800000
481, 19, 0.000000, 4.000000
486, 0, 0.000000, 4.800000
486, 1, 0.000000, 3.200000
486, 2, 0.000000, 7.200000
486, 3, 0.000000, 4.800000
486, 4, 0.000000, 3.200000
486, 5, 0.000000, 2.400000
486, 6, 0.000000, 4.800000
486, 7, 0.000000, 6.400000
486, 8, 0.000000, 4.800000
486, 9, 0.000000, 4.800000
486, 10, 0.000000, 4.800000
486, 11, 0.000000, 4.800000
486, 12, 0.000000, 3.200000
486, 13, 0.000000, 4.000000
486, 14, 0.000000, 2.400000
486, 15, 0.000000, 4.000000
486, 16, 0.000000, 6.400000
486, 17, 0.000000, 6.400000
486, 18, 0.000000, 4.000000
486, 19, 0.000000, 5.600000
491, 0, 0.000000, 5.600000
491, 1, 0.000000, 4.800000
491, 2, 0.000000, 1.600000
491, 3, 0.000000, 7.200000
491, 4, 0.000000, 5.600000
491, 5, 0.000000, 4.000000
491, 6, 0.000000, 1.600000
491, 7, 0.000000, 7.200000
491, 8, 0.000000, 6.400000
491, 9, 0.000000, 4.000000
491, 10, 0.000000, 4.800000
491, 11, 0.000000, 8.000000
491, 12, 0.000000, 2.400000
491, 13, 0.000000, 2.400000
491, 14, 0.000000, 4.000000
491, 15, 0.000000, 5.600000
491, 16, 0.000000, 7.200000
491, 17, 0.000000, 4.000000
491, 18, 0.000000, 3.200000
491, 19, 0.000000, 3.200000
496, 0, 0.000000, 4.000000
496, 1, 0.000000, 4.000000
496, 2, 0.000000, 3.200000
496, 3, 0.000000, 4.800000
496, 4, 0.000000, 5.600000
496, 5, 0.000000, 3.200000
496, 6, 0.000000, 7.200000
496, 7, 0.000000, 3.200000
496, 8, 0.000000, 4.000000
496, 9, 0.000000, 5.600000
496, 10, 0.000000, 6.400000
496, 11, 0.000000, 3.200000
496, 12, 0.000000, 4.800000
496, 13, 0.000000, 6.400000
496, 14, 0.000000, 4.800000
496, 15, 0.000000, 7.200000
496, 16, 0.000000, 3.200000
496, 17, 0.000000, 3.200000
496, 18, 0.000000, 4.000000
496, 19, 0.000000, 3.200000
501, 0, 0.000000, 4.000000
501, 1, 0.000000, 2.400000
501, 2, 0.000000, 2.400000
501, 3, 0.000000, 4.800000
501, 4, 0.000000, 5.600000
501, 5, 0.000000, 4.800000
501, 6, 0.000000, 6.400000
501, 7, 0.000000, 0.800000
501, 8, 0.000000, 2.400000
501, 9, 0.000000, 6.400000
501, 10, 0.000000, 2.400000
501, 11, 0.000000, 4.000000
501, 12, 0.000000, 5.600000
501, 13, 0.000000, 5.600000
501, 14, 0.000000, 4.800000
501, 15, 0.000000, 7.200000
501, 16, 0.000000, 3.200000
501, 17, 0.000000, 6.400000
501, 18, 0.000000, 6.400000
501, 19, 0.000000, 4.000000
506, 0, 0.000000, 4.800000
506, 1, 0.000000, 4.800000
506, 2, 0.000000, 4.800000
506, 3, 0.000000, 4.000000
506, 4, 0.000000, 6.400000
506, 5, 0.000000, 2.400000
506, 6, 0.000000, 5.600000
506, 7, 0.000000, 4.000000
506, 8, 0.000000, 7.200000
506, 9, 0.000000, 3.200000
506, 10, 0.000000, 4.800000
506, 11, 0.000000, 4.800000
506, 12, 0.000000, 4.000000
506, 13, 0.000000, 4.800000
506, 14, 0.000000, 5.600000
506, 15, 0.000000, 6.400000
506, 16, 0.000000, 7.200000
506, 17, 0.000000, 4.800000
506, 18, 0.000000, 5.600000
506, 19, 0.000000, 5.600000
511, 0, 0.000000, 4.800000
511, 1, 0.000000, 6.400000
511, 2, 0.000000, 1.600000
511, 3, 0.000000, 5.600000
511, 4, 0.000000, 4.800000
511, 5, 0.000000, 5.600000
511, 6, 0.000000, 3.200000
511, 7, 0.000000, 7.200000
511, 8, 0.000000, 3.200000
511, 9, 0.000000, 4.800000
511, 10, 0.000000, 8.000000
511, 11, 0.000000, 8.800000
511, 12, 0.000000, 4.800000
511, 13, 0.000000, 4.000000
511, 14, 0.000000, 2.400000
511, 15, 0.000000, 8.800000
511, 16, 0.000000, 4.800000
511, 17, 0.000000, 4.000000
511, 18, 0.000000, 4.000000
511, 19, 0.000000, 4.800000
516, 0, 0.000000, 4.000000
516, 1, 0.000000, 3.200000
516, 2, 0.000000, 4.800000
516, 3, 0.000000, 5.600000
516, 4, 0.000000, 4.800000
516, 5, 0.000000, 5.600000
516, 6, 0.000000, 2.400000
516, 7, 0.000000, 5.600000
516, 8, 0.000000, 2.400000
516, 9, 0.000000, 3.200000
516, 10, 0.000000, 4.800000
516, 11, 0.000000, 5.600000
516, 12, 0.000000, 8.800000
516, 13, 0.000000, 7.200000
516, 14, 0.000000, 4.000000
516, 15, 0.000000, 5.600000
516, 16, 0.000000, 4.000000
516, 17, 0.000000, 1.600000
516, 18, 0.000000, 5.600000
516, 19, 0.000000, 4.800000
521, 0, 0.000000, 4.000000
521, 1, 0.000000, 5.600000
521, 2, 0.000000, 5.600000
521, 3, 0.000000, 2.400000
521, 4, 0.000000, 4.800000
521, 5, 0.000000, 6.400000
521, 6, 0.000000, 4.000000
521, 7, 0.000000, 5.600000
521, 8, 0.000000, 4.800000
521, 9, 0.000000, 4.000000
521, 10, 0.000000, 4.800000
521, 11, 0.000000, 7.200000
521, 12, 0.000000, 4.800000
521, 13, 0.000000, 8.000000
521, 14, 0.000000, 4.800000
521, 15, 0.000000, 5.600000
521, 16, 0.000000, 1.600000
521, 17, 0.000000, 2.400000
521, 18, 0.000000, 5.600000
521, 19, 0.000000, 4.800000
526, 0, 0.000000, 4.000000
526, 1, 0.000000, 7.200000
526, 2, 0.000000, 4.000000
526, 3, 0.000000, 8.800000
526, 4, 0.000000, 6.400000
526, 5, 0.000000, 4.800000
526, 6, 0.000000, 4.000000
526, 7, 0.000000, 4.000000
526, 8, 0.000000, 4.000000
526, 9, 0.000000, 6.400000
526, 10, 0.000000, 4.800000
526, 11, 0.000000, 3.200000
526, 12, 0.000000, 8.000000
526, 13, 0.000000, 5.600000
526, 14, 0.000000, 4.000000
526, 15, 0.000000, 5.600000
526, 16, 0.000000, 6.400000
526, 17, 0.000000, 4.000000
526, 18, 0.000000, 2.400000
526, 19, 0.000000, 5.600000
531, 0, 0.000000, 6.400000
531, 1, 0.000000, 6.400000
531, 2, 0.000000, 4.800000
531, 3, 0.000000, 5.600000
531, 4, 0.000000, 5.600000
531, 5, 0.000000, 4.000000
531, 6, 0.000000, 4.000000
531, 7, 0.000000, 5.600000
531, 8, 0.000000, 4.800000
531, 9, 0.000000, 4.800000
531, 10, 0.000000, 4.800000
531, 11, 0.000000, 3.200000
531, 12, 0.000000, 2.400000
531, 13, 0.000000, 1.600000
531, 14, 0.000000, 4.000000
531, 15, 0.000000, 6.400000
531, 16, 0.000000, 6.400000
531, 17, 0.000000, 8.000000
531, 18, 0.000000, 3.200000
531, 19, 0.000000, 4.000000
536, 0, 0.000000, 2.400000
536, 1, 0.000000, 6.400000
536, 2, 0.000000, 2.400000
536, 3, 0.000000, 8.000000
536, 4, 0.000000, 5.600000
536, 5, 0.000000, 1.600000
536, 6, 0.000000, 3.200000
536, 7, 0.000000, 2.400000
536, 8, 0.000000, 3.200000
536, 9, 0.000000, 5.600000
536, 10, 0.000000, 4.000000
536, 11, 0.000000, 4.800000
536, 12, 0.000000, 7.200000
536, 13, 0.000000, 2.400000
536, 14, 0.000000, 3.200000
536, 15, 0.000000, 4.000000
536, 16, 0.000000, 4.000000
536, 17, 0.000000, 2.400000
536, 18, 0.000000, 4.800000
536, 19, 0.000000, 2.400000
541, 0, 0.000000, 4.000000
541, 1, 0.000000, 4.800000
541, 2, 0.000000, 2.400000
541, 3, 0.000000, 4.800000
541, 4, 0.000000, 3.200000
541, 5, 0.000000, 5.600000
541, 6, 0.000000, 4.800000
541, 7, 0.000000, 4.000000
541, 8, 0.000000, 3.200000
541, 9, 0.000000, 6.400000
541, 10, 0.000000, 5.600000
541, 11, 0.000000, 3.200000
541, 12, 0.000000, 11.200000
541, 13, 0.000000, 3.200000
541, 14, 0.000000, 3.200000
541, 15, 0.000000, 4.800000
541, 16, 0.000000, 4.000000
541, 17, 0.000000, 5.600000
541, 18, 0.000000, 1.600000
541, 19, 0.000000, 3.200000
546, 0, 0.000000, 5.600000
546, 1, 0.000000, 4.800000
546, 2, 0.000000, 4.000000
546, 3, 0.000000, 6.400000
546, 4, 0.000000, 4.800000
546, 5, 0.000000, 5.600000
546, 6, 0.000000, 2.400000
546, 7, 0.000000, 3.200000
546, 8, 0.000000, 4.000000
546, 9, 0.000000, 5.600000
546, 10, 0.000000, 3.200000
546, 11, 0.000000, 6.400000
546, 12, 0.000000, 2.400000
546, 13, 0.000000, 4.000000
546, 14, 0.000000, 4.000000
546, 15, 0.000000, 8.000000
546, 16, 0.000000, 6.400000
546, 17, 0.000000, 6.400000
546, 18, 0.000000, 5.600000
546, 19, 0.000000, 5.600000
551, 0, 0.000000, 4.800000
551, 1, 0.000000, 4.800000
551, 2, 0.000000, 4.800000
551, 3, 0.000000, 4.800000
551, 4, 0.000000, 2.400000
551, 5, 0.000000, 3.200000
551, 6, 0.000000, 3.200000
551, 7, 0.000000, 3.200000
551, 8, 0.000000, 4.000000
551, 9, 0.000000, 3.200000
551, 10, 0.000000, 4.800000
551, 11, 0.000000, 9.600000
551, 12, 0.000000, 3.200000
551, 13, 0.000000, 4.000000
551, 14, 0.000000, 5.600000
551, 15, 0.000000, 4.000000
551, 16, 0.000000, 5.600000
551, 17, 0.000000, 4.800000
551, 18, 0.000000, 4.800000
551, 19, 0.000000, 4.800000
556, 0, 0.000000, 1.600000
556, 1, 0.000000, 4.000000
556, 2, 0.000000, 2.400000
556, 3, 0.000000, 4.000000
556, 4, 0.000000, 4.000000
556, 5, 0.000000, 3.200000
556, 6, 0.000000, 2.400000
556, 7, 0.000000, 4.800000
556, 8, 0.000000, 4.000000
556, 9, 0.000000, 2.400000
556, 10, 0.000000, 2.400000
556, 11, 0.000000, 4.000000
556, 12, 0.000000, 2.400000
556, 13, 0.000000, 3.200000
556, 14, 0.000000, 4.800000
556, 15, 0.000000, 0.800000
556, 16, 0.000000, 4.000000
556, 17, 0.000000, 3.200000
556, 18, 0.000000, 4.000000
556, 19, 0.000000, 3.200000
561, 0, 0.000000, 4.000000
561, 1, 0.000000, 0.800000
561, 2, 0.000000, 3.200000
561, 3, 0.000000, 3.200000
561, 4, 0.000000, 4.000000
561, 5, 0.000000, 4.000000
561, 6, 0.000000, 4.800000
561, 7, 0.000000, 7.200000
561, 8, 0.000000, 4.800000
561, 9, 0.000000, 4.000000
561, 10, 0.000000, 4.000000
561, 11, 0.000000, 4.000000
561, 12, 0.000000, 4.800000
561, 13, 0.000000, 5.600000
561, 14, 0.000000, 9.600000
561, 15, 0.000000, 4.800000
561, 16, 0.000000, 4.800000
561, 17, 0.000000, 4.800000
561, 18, 0.000000, 6.400000
561, 19, 0.000000, 2.400000
566, 0, 0.000000, 4.000000
566, 1, 0.000000, 3.200000
566, 2, 0.000000, 3.200000
566, 3, 0.000000, 4.800000
566, 4, 0.000000, 5.600000
566, 5, 0.000000, 5.600000
566, 6, 0.000000, 6.400000
566, 7, 0.000000, 4.000000
566, 8, 0.000000, 6.400000
566, 9, 0.000000, 8.000000
566, 10, 0.000000, 3.200000
566, 11, 0.000000, 6.400000
566, 12, 0.000000, 3.200000
566, 13, 0.000000, 7.200000
566, 14, 0.000000, 5.600000
566, 15, 0.000000, 5.600000
566, 16, 0.000000, 6.400000
566, 17, 0.000000, 4.000000
566, 18, 0.000000, 7.200000
566, 19, 0.000000, 2.400000
571, 0, 0.000000, 4.000000
571, 1, 0.000000, 3.200000
571, 2, 0.000000, 4.800000
571, 3, 0.000000, 4.800000
571, 4, 0.000000, 5.600000
571, 5, 0.000000, 4.000000
571, 6, 0.000000, 2.400000
571, 7, 0.000000, 6.400000
571, 8, 0.000000, 3.200000
571, 9, 0.000000, 2.400000
571, 10, 0.000000, 0.800000
571, 11, 0.000000, 4.000000
571, 12, 0.000000, 4.800000
571, 13, 0.000000, 4.000000
571, 14, 0.000000, 5.600000
571, 15, 0.000000, 4.800000
571, 16, 0.000000, 3.200000
571, 17, 0.000000, 5.600000
571, 18, 0.000000, 4.800000
571, 19, 0.000000, 4.000000
576, 0, 0.000000, 3.200000
576, 1, 0.000000, 2.400000
576, 2, 0.000000, 7.200000
576, 3, 0.000000, 3.200000
576, 4, 0.000000, 2.400000
576, 5, 0.000000, 10.400000
576, 6, 0.000000, 8.800000
576, 7, 0.000000, 3.200000
576, 8, 0.000000, 6.400000
576, 9, 0.000000, 4.000000
576, 10, 0.000000, 1.600000
576, 11, 0.000000, 6.400000
576, 12, 0.000000, 3.200000
576, 13, 0.000000, 3.200000
576, 14, 0.000000, 4.000000
576, 15, 0.000000, 6.400000
576, 16, 0.000000, 4.000000
576, 17, 0.000000, 4.800000
576, 18, 0.000000, 2.400000
576, 19, 0.000000, 7.200000
581, 0, 0.000000, 2.400000
581, 1, 0.000000, 0.800000
581, 2, 0.000000, 4.800000
581, 3, 0.000000, 4.800000
581, 4, 0.000000, 2.400000
581, 5, 0.000000, 4.000000
581, 6, 0.000000, 4.800000
581, 7, 0.000000, 4.800000
581, 8, 0.000000, 6.400000
581, 9, 0.000000, 4.800000
581, 10, 0.000000, 7.200000
581, 11, 0.000000, 4.800000
581, 12, 0.000000, 2.400000
581, 13, 0.000000, 4.800000
581, 14, 0.000000, 8.000000
581, 15, 0.000000, 4.800000
581, 16, 0.000000, 4.800000
581, 17, 0.000000, 4.800000
581, 18, 0.000000, 2.400000
581, 19, 0.000000, 6.400000
586, 0, 0.000000, 5.600000
586, 1, 0.000000, 3.200000
586, 2, 0.000000, 5.600000
586, 3, 0.000000, 2.400000
586, 4, 0.000000, 4.800000
586, 5, 0.000000, 5.600000
586, 6, 0.000000, 7.200000
586, 7, 0.000000, 4.800000
586, 8, 0.000000, 7.200000
586, 9, 0.000000, 4.800000
586, 10, 0.000000, 5.600000
586, 11, 0.000000, 5.600000
586, 12, 0.000000, 4.800000
586, 13, 0.000000, 7.200000
586, 14, 0.000000, 2.400000
586, 15, 0.000000, 4.000000
586, 16, 0.000000, 3.200000
586, 17, 0.000000, 3.200000
586, 18, 0.000000, 4.000000
586, 19, 0.000000, 3.200000
591, 0, 0.000000, 4.000000
591, 1, 0.000000, 2.400000
591, 2, 0.000000, 5.600000
591, 3, 0.000000, 0.000000
591, 4, 0.000000, 5.600000
591, 5, 0.000000, 4.000000
591, 6, 0.000000, 4.800000
591, 7, 0.000000, 4.800000
591, 8, 0.000000, 6.400000
591, 9, 0.000000, 1.600000
591, 10, 0.000000, 5.600000
591, 11, 0.000000, 4.000000
591, 12, 0.000000, 3.200000
591, 13, 0.000000, 4.000000
591, 14, 0.000000, 6.400000
591, 15, 0.000000, 3.200000
591, 16, 0.000000, 5.600000
591, 17, 0.000000, 2.400000
591, 18, 0.000000, 5.600000
591, 19, 0.000000, 7.200000
596, 0, 0.000000, 4.800000
596, 1, 0.000000, 3.200000
596, 2, 0.000000, 3.200000
596, 3, 0.000000, 4.000000
596, 4, 0.000000, 4.000000
596, 5, 0.000000, 6.400000
596, 6, 0.000000, 3.200000
596, 7, 0.000000, 3.200000
596, 8, 0.000000, 2.400000
596, 9, 0.000000, 7.200000
596, 10, 0.000000, 5.600000
596, 11, 0.000000, 4.800000
596, 12, 0.000000, 3.200000
596, 13, 0.000000, 6.400000
596, 14, 0.000000, 4.800000
596, 15, 0.000000, 4.800000
596, 16, 0.000000, 3.200000
596, 17, 0.000000, 8.800000
596, 18, 0.000000, 2.400000
596, 19, 0.000000, 3.200000
601, 0, 0.000000, 4.800000
601, 1, 0.000000, 5.600000
601, 2, 0.000000, 5.600000
601, 3, 0.000000, 8.000000
601, 4, 0.000000, 1.600000
601, 5, 0.000000, 5.600000
601, 6, 0.000000, 7.200000
601, 7, 0.000000, 4.800000
601, 8, 0.000000, 8.000000
601, 9, 0.000000, 1.600000
601, 10, 0.000000, 3.200000
601, 11, 0.000000, 3.200000
601, 12, 0.000000, 5.600000
601, 13, 0.000000, 1.600000
601, 14, 0.000000, 7.200000
601, 15, 0.000000, 4.800000
601, 16, 0.000000, 7.200000
601, 17, 0.000000, 3.200000
601, 18, 0.000000, 7.200000
601, 19, 0.000000, 4.800000
606, 0, 0.000000, 3.200000
606, 1, 0.000000, 8.000000
606, 2, 0.000000, 1.600000
606, 3, 0.000000, 3.200000
606, 4, 0.000000, 4.800000
606, 5, 0.000000, 3.200000
606, 6, 0.000000, 6.400000
606, 7, 0.000000, 5.600000
606, 8, 0.000000, 6.400000
606, 9, 0.000000, 7.200000
606, 10, 0.000000, 5.600000
606, 11, 0.000000, 11.200000
606, 12, 0.000000, 8.000000
606, 13, 0.000000, 0.800000
606, 14, 0.000000, 5.600000
606, 15, 0.000000, 4.000000
606, 16, 0.000000, 6.400000
606, 17, 0.000000, 6.400000
606, 18, 0.000000, 4.800000
606, 19, 0.000000, 1.600000
611, 0, 0.000000, 3.200000
611, 1, 0.000000, 4.000000
611, 2, 0.000000, 4.800000
611, 3, 0.000000, 4.800000
611, 4, 0.000000, 1.600000
611, 5, 0.000000, 4.800000
611, 6, 0.000000, 3.200000
611, 7, 0.000000, 4.000000
611, 8, 0.000000, 3.200000
611, 9, 0.000000, 4.800000
611, 10, 0.000000, 8.000000
611, 11, 0.000000, 4.000000
611, 12, 0.000000, 4.800000
611, 13, 0.000000, 0.800000
611, 14, 0.000000, 6.400000
611, 15, 0.000000, 2.400000
611, 16, 0.000000, 0.800000
611, 17, 0.000000, 1.600000
611, 18, 0.000000, 2.400000
611, 19, 0.000000, 4.000000
616, 0, 0.000000, 4.800000
